SHIP 663381 224128 640278 220834 25000 10 5 30 255 153 153 "Bjarni_Sæmundsson"
STAT 671 5 -3 663615 215451 663716 214461 2215 #
STAT 462 13 -4 643830 122389 643974 121519 308 # 184  mín frá ( 462-18-2 )\\
STAT 462 8 -4 643940 121089 643564 121473 882 # 89  mín frá ( 462-13-4 )\\
STAT 462 2 -4 643409 122475 643193 121647 2294 # 116  mín frá ( 462-8-4 )\\
STAT 412 6 -2 642418 121899 642599 121074 1150 # 143  mín frá ( 462-2-4 )\\
STAT 412 16 -2 642650 120541 643010 120297 334 # 92  mín frá ( 412-6-2 )\\
STAT 462 1 -4 643352 120471 643697 115963 2609 # 111  mín frá ( 412-16-2 )\\
STAT 461 11 -4 643409 113045 643525 112134 141 # 154  mín frá ( 462-1-4 )\\
STAT 411 12 -2 642094 112089 642000 112799 442 # 489  mín frá ( 461-11-4 )\\
STAT 411 11 -1 641849 113819 641490 114200 502 # 177  mín frá ( 411-12-2 )\\
STAT 411 13 -3 641000 115329 640998 114393 1162 # 149  mín frá ( 411-11-1 )\\
STAT 411 1 -4 640967 113173 641080 112286 573 # 113  mín frá ( 411-13-3 )\\
STAT 411 14 -4 640334 112199 640009 111713 518 # 127  mín frá ( 411-1-4 )\\
STAT 361 1 -2 635853 111626 635532 112043 1346 # 99  mín frá ( 411-14-4 )\\
STAT 361 2 -1 635501 113492 635919 113312 1865 # 141  mín frá ( 361-1-2 )\\
STAT 361 12 -1 635565 115073 635170 115196 1387 # 155  mín frá ( 361-2-1 )\\
STAT 362 11 -2 635000 121053 634599 121275 1901 # 165  mín frá ( 361-12-1 )\\
STAT 312 1 -4 631244 122148 631425 121359 1000 # 319  mín frá ( 362-11-2 )\\
STAT 311 11 -3 631302 114189 631496 113394 1368 # 175  mín frá ( 312-1-4 )\\
STAT 311 12 -4 630491 112040 630720 111239 122 # 165  mín frá ( 311-11-3 )\\
STAT 310 11 -3 631527 104825 631716 104045 234 # 177  mín frá ( 311-12-4 )\\
STAT 310 1 -1 632293 103942 632166 104731 148 # 139  mín frá ( 310-11-3 )\\
STAT 311 1 -2 633296 105994 632883 110129 665 # 184  mín frá ( 310-1-1 )\\
STAT 311 31 -2 632511 111437 632544 112331 1619 # 128  mín frá ( 311-1-2 )\\
STAT 311 2 -1 632529 114362 632900 114069 1972 # 166  mín frá ( 311-31-2 )\\
STAT 361 11 -3 634278 113939 634434 113414 233 # 175  mín frá ( 311-2-1 )\\
STAT 360 1 -1 635199 105490 635585 105200 682 # 195  mín frá ( 361-11-3 )\\
STAT 410 11 -3 640630 103741 640990 103327 270 # 161  mín frá ( 360-1-1 )\\
STAT 411 4 -2 641500 110201 641785 110870 676 # 168  mín frá ( 410-11-3 )\\
STAT 411 2 -2 641899 111206 641494 111392 830 # 112  mín frá ( 411-4-2 )\\
STAT 411 3 -2 641803 110783 642112 110180 1203 # 110  mín frá ( 411-2-2 )\\
STAT 460 1 -3 644408 104905 644791 104614 257 # 221  mín frá ( 411-3-2 )\\
STAT 461 12 -2 644969 112019 644758 111323 229 # 180  mín frá ( 460-1-3 )\\
STAT 461 2 -1 645073 113441 644730 113961 637 # 145  mín frá ( 461-12-2 )\\
STAT 461 1 -1 644738 114282 645025 113997 456 # 95  mín frá ( 461-2-1 )\\
STAT 461 15 -1 645522 120177 645894 115817 294 # 142  mín frá ( 461-1-1 )\\
STAT 511 13 -3 650110 114797 650501 114828 171 # 119  mín frá ( 461-15-1 )\\
STAT 511 12 -3 650604 113099 651000 113094 226 # 141  mín frá ( 511-13-3 )\\
STAT 511 2 -1 651442 113673 651706 114410 238 # 129  mín frá ( 511-12-3 )\\
STAT 511 11 -1 651602 115020 651791 115838 73 # 104  mín frá ( 511-2-1 )\\
STAT 511 1 -1 652722 114875 653035 114281 254 # 162  mín frá ( 511-11-1 )\\
STAT 561 1 -3 653584 113619 653925 113105 417 # 135  mín frá ( 511-1-1 )\\
STAT 561 2 -3 653507 115001 653916 115034 378 # 146  mín frá ( 561-1-3 )\\
STAT 561 11 -3 654018 114665 654415 114645 181 # 102  mín frá ( 561-2-3 )\\
STAT 561 12 -1 654539 115395 654944 115419 121 # 114  mín frá ( 561-11-3 )\\
STAT 562 12 -2 655500 115919 655501 120907 197 # 146  mín frá ( 561-12-1 )\\
STAT 562 1 -2 655010 120420 654759 115655 162 # 119  mín frá ( 562-12-2 )\\
STAT 562 16 -4 654524 120501 654363 121395 158 # 106  mín frá ( 562-1-2 )\\
STAT 562 13 -2 654995 121468 654996 122442 250 # 142  mín frá ( 562-16-4 )\\
STAT 562 2 -1 654614 122509 654554 123480 204 # 111  mín frá ( 562-13-2 )\\
STAT 562 3 -1 654893 123054 654788 123990 178 # 124  mín frá ( 562-2-1 )\\
STAT 562 15 -1 655004 124500 654782 125335 169 # 131  mín frá ( 562-3-1 )\\
STAT 563 11 -4 653992 130898 653694 130234 327 # 142  mín frá ( 562-15-1 )\\
STAT 562 4 -3 653102 125317 653068 124350 2177 # 115  mín frá ( 563-11-4 )\\
STAT 562 5 -4 653300 123354 653216 122374 570 # 106  mín frá ( 562-4-3 )\\
STAT 562 11 -4 653507 123059 653505 122085 150 # 121  mín frá ( 562-5-4 )\\
STAT 562 6 -4 653388 121186 653113 120444 115 # 106  mín frá ( 562-11-4 )\\
STAT 512 16 -2 653012 120330 652914 121287 282 # 102  mín frá ( 562-6-4 )\\
STAT 512 1 -2 652520 121134 652505 120174 268 # 109  mín frá ( 512-16-2 )\\
STAT 512 15 -4 651503 120333 651314 121176 602 # 144  mín frá ( 512-1-2 )\\
STAT 512 14 -4 650509 121209 650391 122115 518 # 132  mín frá ( 512-15-4 )\\
STAT 512 2 -4 650964 122974 651327 122557 763 # 134  mín frá ( 512-14-4 )\\
STAT 512 12 -2 651644 122265 651936 122916 238 # 123  mín frá ( 512-2-4 )\\
STAT 512 6 -1 652311 123537 652328 124506 394 # 145  mín frá ( 512-12-2 )\\
STAT 512 5 -1 652333 124836 652333 125809 620 # 97  mín frá ( 512-6-1 )\\
STAT 513 11 -2 652049 130777 652081 131693 2078 # 106  mín frá ( 512-5-1 )\\
PORT 651701 135483 "Seyðisfjörður" 1 # 
STAT 563 2 -4 653661 132527 653789 133442 1103 # 2899  mín frá ( 513-11-2 )\\
STAT 563 12 -2 654996 131962 654834 132874 200 # 205  mín frá ( 563-2-4 )\\
STAT 612 13 -4 655982 120906 660358 120582 122 # 394  mín frá ( 563-12-2 )\\
STAT 611 1 -3 660141 115592 660498 115109 91 # 124  mín frá ( 612-13-4 )\\
STAT 611 11 -3 660698 114648 660992 115322 896 # 113  mín frá ( 611-1-3 )\\
STAT 612 1 -4 661486 120694 661554 121675 2125 # 147  mín frá ( 611-11-3 )\\
STAT 612 11 -3 661003 122706 661309 123327 368 # 228  mín frá ( 612-1-4 )\\
STAT 612 2 -1 662170 123342 661988 123138 199 # 297  mín frá ( 612-11-3 )\\
STAT 612 3 -1 662393 124176 662291 125145 672 # 107  mín frá ( 612-2-1 )\\
STAT 612 4 -1 662111 124882 661711 125229 1681 # 102  mín frá ( 612-3-1 )\\
STAT 613 3 -2 662313 130783 662097 131632 391 # 165  mín frá ( 612-4-1 )\\
STAT 613 12 -2 661622 131705 661489 132697 475 # 109  mín frá ( 613-3-2 )\\
STAT 613 2 -3 661387 133900 660993 133696 903 # 114  mín frá ( 613-12-2 )\\
STAT 613 1 -4 661012 133193 660999 132202 817 # 109  mín frá ( 613-2-3 )\\
STAT 613 11 -4 660480 132197 660119 132556 1202 # 107  mín frá ( 613-1-4 )\\
STAT 563 1 -1 655806 134725 655626 133846 803 # 141  mín frá ( 613-11-4 )\\
STAT 563 13 -1 654533 134419 654903 134761 591 # 158  mín frá ( 563-1-1 )\\
STAT 564 1 -2 655072 141359 654961 140423 1974 # 161  mín frá ( 563-13-1 )\\
STAT 614 12 -4 660177 141989 660486 142631 290 # 188  mín frá ( 564-1-2 )\\
STAT 614 4 -3 660601 144203 660711 145145 302 # 115  mín frá ( 614-12-4 )\\
STAT 614 11 -4 661027 142679 661431 142589 168 # 154  mín frá ( 614-4-3 )\\
STAT 614 13 -2 661895 141920 662000 140906 1059 # 127  mín frá ( 614-11-4 )\\
STAT 613 13 -1 661959 135067 662003 134080 131 # 126  mín frá ( 614-13-2 )\\
STAT 613 14 -1 662501 134497 662889 134209 262 # 117  mín frá ( 613-13-1 )\\
STAT 663 2 -3 663403 134083 663797 133900 414 # 116  mín frá ( 613-14-1 )\\
STAT 663 3 -4 663698 132712 663797 131726 126 # 107  mín frá ( 663-2-3 )\\
STAT 663 4 -4 663321 131758 663442 131458 61 # 118  mín frá ( 663-3-4 )\\
STAT 663 1 -4 664076 130498 663680 130609 245 # 109  mín frá ( 663-4-4 )\\
STAT 662 1 -3 663890 125605 664290 125659 1265 # 110  mín frá ( 663-1-4 )\\
STAT 663 13 -2 664532 130492 664499 131495 348 # 120  mín frá ( 662-1-3 )\\
STAT 663 12 -1 664950 132653 665237 133375 844 # 146  mín frá ( 663-13-2 )\\
STAT 663 14 -1 664618 134288 664938 134909 409 # 128  mín frá ( 663-12-1 )\\
STAT 663 11 -1 665461 134186 665800 134723 264 # 145  mín frá ( 663-14-1 )\\
STAT 664 4 -2 665390 141296 665006 141584 83 # 159  mín frá ( 663-11-1 )\\
STAT 664 3 -4 663795 141375 663395 141476 375 # 155  mín frá ( 664-4-2 )\\
STAT 665 13 -4 664477 152299 664319 153321 435 # 324  mín frá ( 664-3-4 )\\
STAT 665 4 -3 663784 153367 664117 153919 2133 # 123  mín frá ( 665-13-4 )\\
STAT 665 3 -3 664399 154017 664388 155037 483 # 114  mín frá ( 665-4-3 )\\
STAT 666 12 -4 664500 160184 664100 160204 4946 # 114  mín frá ( 665-3-3 )\\
STAT 666 15 -4 663999 161515 663948 162511 12761 # 112  mín frá ( 666-12-4 )\\
STAT 666 3 -4 664517 161980 664506 162988 1255 # 154  mín frá ( 666-15-4 )\\
STAT 666 14 -1 664558 163949 664943 163615 495 # 142  mín frá ( 666-3-4 )\\
STAT 666 11 -3 664971 164584 664573 164717 797 # 129  mín frá ( 666-14-1 )\\
STAT 666 1 -1 664419 165010 664218 164878 147 # 94  mín frá ( 666-11-3 )\\
STAT 666 13 -3 663696 165046 664002 165698 189 # 115  mín frá ( 666-1-1 )\\
STAT 667 1 -4 663705 171800 664101 171698 646 # 143  mín frá ( 666-13-3 )\\
STAT 667 13 -2 664500 172268 664499 171261 489 # 126  mín frá ( 667-1-4 )\\
STAT 667 14 -2 664502 170303 664813 170927 732 # 112  mín frá ( 667-13-2 )\\
STAT 667 12 -2 665000 171800 665400 171806 434 # 105  mín frá ( 667-14-2 )\\
STAT 667 11 -1 665145 180000 665544 180051 195 # 200  mín frá ( 667-12-2 )\\
STAT 667 35 -1 665597 173249 665972 172904 354 # 165  mín frá ( 667-11-1 )\\
STAT 717 1 -4 670003 172599 670387 172506 2123 # 102  mín frá ( 667-35-1 )\\
STAT 716 11 -3 670598 165433 670601 164405 148 # 152  mín frá ( 717-1-4 )\\
STAT 666 5 -1 670004 163938 670004 164984 271 # 130  mín frá ( 716-11-3 )\\
STAT 666 2 -1 665507 164972 665515 163945 1435 # 124  mín frá ( 666-5-1 )\\
STAT 666 4 -2 665014 161509 664766 160707 1616 # 141  mín frá ( 666-2-1 )\\
STAT 665 5 -1 664800 155526 665193 155343 1959 # 115  mín frá ( 666-4-2 )\\
STAT 665 15 -1 665510 152779 665590 153439 142 # 166  mín frá ( 665-5-1 )\\
STAT 715 11 -3 665975 154488 670372 154497 413 # 103  mín frá ( 665-15-1 )\\
STAT 715 1 -3 670802 154480 670867 153459 459 # 122  mín frá ( 715-11-3 )\\
STAT 715 35 -3 671212 154411 671223 153378 845 # 133  mín frá ( 715-1-3 )\\
STAT 715 2 -4 670005 151206 670205 151209 80 # 287  mín frá ( 715-35-3 )\\
STAT 665 2 -2 665590 151182 665812 150322 462 # 102  mín frá ( 715-2-4 )\\
STAT 714 11 -3 670171 145170 670511 145724 149 # 124  mín frá ( 665-2-2 )\\
STAT 714 1 -3 670372 143624 670184 142718 844 # 135  mín frá ( 714-11-3 )\\
STAT 664 13 -1 665488 143865 665496 144893 315 # 122  mín frá ( 714-1-3 )\\
STAT 664 11 -1 665010 145064 665188 145976 744 # 113  mín frá ( 664-13-1 )\\
STAT 665 1 -2 664809 151071 664409 151114 374 # 120  mín frá ( 664-11-1 )\\
STAT 664 12 -3 664100 145182 664476 144831 654 # 136  mín frá ( 665-1-2 )\\
STAT 664 1 -3 663907 143564 663809 144540 249 # 128  mín frá ( 664-12-3 )\\
STAT 664 2 -3 663296 144002 663289 145007 843 # 126  mín frá ( 664-1-3 )\\
STAT 665 11 -4 663503 150609 663393 151579 337 # 121  mín frá ( 664-2-3 )\\
STAT 665 12 -4 663825 152102 663510 152721 1007 # 120  mín frá ( 665-11-4 )\\
STAT 665 14 -4 663204 153300 663022 152406 525 # 103  mín frá ( 665-12-4 )\\
STAT 615 1 -2 662800 152904 662417 152617 872 # 93  mín frá ( 665-14-4 )\\
STAT 615 12 -2 662025 152389 661807 153222 155 # 96  mín frá ( 615-1-2 )\\
STAT 615 2 -1 661816 153582 662209 153372 174 # 78  mín frá ( 615-12-2 )\\
STAT 615 11 -2 662607 150771 662887 150046 357 # 141  mín frá ( 615-2-1 )\\
STAT 614 2 -1 662790 143579 662851 143033 69 # 193  mín frá ( 615-11-2 )\\
STAT 614 1 -2 662692 141080 662299 140909 286 # 95  mín frá ( 614-2-1 )\\
PORT 651701 135483 "Seyðisfjörður" 1 # 
SHIP 632590 200670 632700 201600 25000 10 5 30 255 153 204 "Breki"  
STAT 319 12 -1 631974 195166 632271 194488 2644 #
STAT 319 35 -1 631992 194611 631653 195103 3926 # 115  mín frá ( 319-12-1 )\\
STAT 319 36 -3 631598 195313 631407 200096 907 # 116  mín frá ( 319-35-1 )\\
STAT 320 13 -2 631808 202475 631486 203004 2091 # 154  mín frá ( 319-36-3 )\\
STAT 320 3 -3 630801 203165 630735 204035 3908 # 145  mín frá ( 320-13-2 )\\
STAT 320 4 -3 630762 204470 630739 205358 2984 # 105  mín frá ( 320-3-3 )\\
STAT 321 2 -4 630627 210082 630774 210916 1835 # 114  mín frá ( 320-4-3 )\\
STAT 321 1 -4 630959 211383 630885 210494 2262 # 124  mín frá ( 321-2-4 )\\
STAT 320 11 -3 631413 205236 631521 210108 1762 # 140  mín frá ( 321-1-4 )\\
STAT 320 12 -1 631660 205916 632082 205903 1862 # 92  mín frá ( 320-11-3 )\\
STAT 321 3 -2 632205 211006 631806 210994 489 # 117  mín frá ( 320-12-1 )\\
STAT 321 11 -2 631489 211005 631536 211866 1292 # 106  mín frá ( 321-3-2 )\\
STAT 321 4 -2 632266 212937 632637 212607 485 # 131  mín frá ( 321-11-2 )\\
STAT 321 31 -2 632825 213049 632826 212088 454 # 106  mín frá ( 321-4-2 )\\
STAT 371 12 -3 633009 212982 633017 213879 576 # 108  mín frá ( 321-31-2 )\\
STAT 371 11 -3 633012 214053 633010 214953 1141 # 89  mín frá ( 371-12-3 )\\
STAT 322 1 -2 632973 220063 632572 220150 923 # 110  mín frá ( 371-11-3 )\\
STAT 322 2 -2 632900 220835 632901 221713 793 # 108  mín frá ( 322-1-2 )\\
STAT 321 13 -1 631491 214374 631500 215245 1534 # 209  mín frá ( 322-2-2 )\\
STAT 322 3 -4 631100 220900 630798 221485 3646 # 124  mín frá ( 321-13-1 )\\
STAT 322 11 -4 630591 221036 630398 221869 2627 # 121  mín frá ( 322-3-4 )\\
STAT 322 12 -3 631170 224353 631524 224800 3906 # 161  mín frá ( 322-11-4 )\\
STAT 322 13 -1 631872 223964 632203 224509 817 # 121  mín frá ( 322-12-3 )\\
STAT 323 2 -2 632420 230798 632028 230795 2498 # 144  mín frá ( 322-13-1 )\\
STAT 323 1 -2 632001 231680 632001 232559 974 # 108  mín frá ( 323-2-2 )\\
STAT 323 13 -3 631610 233939 631407 234707 2083 # 128  mín frá ( 323-1-2 )\\
STAT 323 11 -3 631100 235008 630800 235598 1143 # 108  mín frá ( 323-13-3 )\\
STAT 323 12 -1 631608 235607 631407 240375 1581 # 139  mín frá ( 323-11-3 )\\
STAT 324 3 -4 631473 240957 631155 241518 2801 # 100  mín frá ( 323-12-1 )\\
STAT 324 13 -4 630972 241335 630667 241906 1084 # 101  mín frá ( 324-3-4 )\\
STAT 324 2 -4 630264 242013 630075 242764 1738 # 114  mín frá ( 324-13-4 )\\
STAT 324 12 -3 630873 245091 630977 245985 8797 # 156  mín frá ( 324-2-4 )\\
STAT 324 11 -1 631959 244287 632332 243961 11796 # 158  mín frá ( 324-12-3 )\\
STAT 324 1 -1 632293 243951 632693 243993 17386 # 109  mín frá ( 324-11-1 )\\
STAT 373 13 -3 633477 240000 633879 240000 1698 # 227  mín frá ( 324-1-1 )\\
STAT 374 11 -2 634515 241180 634914 241239 1061 # 147  mín frá ( 373-13-3 )\\
STAT 374 1 -2 634796 242231 634511 242865 2773 # 108  mín frá ( 374-11-2 )\\
STAT 374 13 -3 634197 245085 634491 245689 488 # 146  mín frá ( 374-1-2 )\\
STAT 375 1 -2 635505 251668 635880 251359 884 # 160  mín frá ( 374-13-3 )\\
STAT 425 12 -3 640181 252773 640038 253615 2229 # 120  mín frá ( 375-1-2 )\\
STAT 375 11 -1 635126 253663 634997 254539 15495 # 139  mín frá ( 425-12-3 )\\
STAT 376 1 -2 635379 262101 635213 262893 10935 # 251  mín frá ( 375-11-1 )\\
STAT 426 1 -3 640012 264167 640372 264570 1972 # 138  mín frá ( 376-1-2 )\\
STAT 426 2 -1 641600 265392 641953 265859 4066 # 155  mín frá ( 426-1-3 )\\
STAT 426 12 -2 642199 262089 642552 262586 687 # 192  mín frá ( 426-2-1 )\\
STAT 426 11 -2 642538 261935 642663 261269 401 # 112  mín frá ( 426-12-2 )\\
STAT 425 2 -2 642225 252713 641822 252629 1321 # 181  mín frá ( 426-11-2 )\\
STAT 425 11 -4 641147 251704 641528 251443 1798 # 135  mín frá ( 425-2-2 )\\
STAT 425 1 -2 642096 250132 642504 250102 1474 # 123  mín frá ( 425-11-4 )\\
STAT 424 2 -2 641957 242574 641799 243409 1089 # 177  mín frá ( 425-1-2 )\\
STAT 424 13 -3 641533 242640 641347 243537 972 # 125  mín frá ( 424-2-2 )\\
STAT 424 1 -1 641651 244472 641491 245331 1328 # 113  mín frá ( 424-13-3 )\\
STAT 424 11 -3 641063 245830 640671 245959 737 # 115  mín frá ( 424-1-1 )\\
STAT 424 3 -3 640609 244945 640697 244489 539 # 104  mín frá ( 424-11-3 )\\
STAT 424 12 -3 641000 245170 640827 244867 244 # 186  mín frá ( 424-3-3 )\\
STAT 374 3 -2 635784 241077 635436 241548 1330 # 166  mín frá ( 424-12-3 )\\
STAT 374 2 -2 635307 241555 634954 241875 1372 # 112  mín frá ( 374-3-2 )\\
STAT 374 12 -4 634490 241596 634313 242407 1647 # 113  mín frá ( 374-2-2 )\\
STAT 373 11 -3 634489 234086 634400 233204 550 # 190  mín frá ( 374-12-4 )\\
STAT 373 12 -1 634740 233678 635022 234323 915 # 98  mín frá ( 373-11-3 )\\
STAT 373 1 -2 635378 232922 635693 232394 1600 # 124  mín frá ( 373-12-1 )\\
STAT 373 3 -2 635715 232575 635928 231842 874 # 103  mín frá ( 373-1-2 )\\
STAT 423 11 -3 640000 233319 635908 234212 1310 # 116  mín frá ( 373-3-2 )\\
STAT 423 1 -3 640560 233023 640781 233061 513 # 124  mín frá ( 423-11-3 )\\
STAT 423 2 -3 641078 233237 641443 233034 759 # 62  mín frá ( 423-1-3 )\\
STAT 423 12 -3 641370 233894 641007 234315 994 # 96  mín frá ( 423-2-3 )\\
STAT 423 13 -3 640917 235862 641267 235370 608 # 131  mín frá ( 423-12-3 )\\
STAT 423 3 -2 642747 231159 642703 230237 854 # 222  mín frá ( 423-13-3 )\\
STAT 422 11 -1 642491 224809 642092 224812 2101 # 116  mín frá ( 423-3-2 )\\
STAT 422 1 -1 642154 224767 642107 223852 1599 # 89  mín frá ( 422-11-1 )\\
STAT 422 35 -4 641641 221899 641458 221077 1232 # 122  mín frá ( 422-1-1 )\\
STAT 421 35 -3 641337 220294 641229 215415 2666 # 131  mín frá ( 422-35-4 )\\
STAT 422 32 -4 641129 220951 640939 221804 2031 # 241  mín frá ( 421-35-3 )\\
STAT 422 31 -3 640655 222343 640600 223259 7155 # 108  mín frá ( 422-32-4 )\\
STAT 422 36 -4 640438 222853 640033 222745 10143 # 109  mín frá ( 422-31-3 )\\
STAT 422 12 -3 640693 225886 640293 225947 1780 # 176  mín frá ( 422-36-4 )\\
STAT 372 2 -1 635748 225550 635349 225484 678 # 109  mín frá ( 422-12-3 )\\
STAT 372 31 -1 635370 224741 634952 224530 965 # 102  mín frá ( 372-2-1 )\\
STAT 372 11 -3 633400 224374 633495 223496 989 # 165  mín frá ( 372-31-1 )\\
STAT 372 1 -4 633717 222109 633441 221452 1945 # 117  mín frá ( 372-11-3 )\\
STAT 371 32 -3 633757 215292 633969 214534 963 # 135  mín frá ( 372-1-4 )\\
STAT 371 31 -4 634149 213327 634172 212427 1409 # 107  mín frá ( 371-32-3 )\\
STAT 371 2 -2 634738 212949 634788 212044 867 # 116  mín frá ( 371-31-4 )\\
STAT 371 1 -2 634902 211180 634728 210369 868 # 99  mín frá ( 371-2-2 )\\
STAT 370 31 -3 634127 203925 633867 203258 1845 # 139  mín frá ( 371-1-2 )\\
STAT 320 1 -1 632465 204572 632679 203826 1018 # 168  mín frá ( 370-31-3 )\\
STAT 370 11 -3 633219 203610 633006 202760 1243 # 119  mín frá ( 320-1-1 )\\
PORT 632700 201600 "Vestmannaeyjar" 1 # 
STAT 370 1 -4 633441 202253 633194 201572 12677 # 1209  mín frá ( 370-11-3 )\\
STAT 319 32 -1 632920 195358 632921 194449 3881 # 144  mín frá ( 370-1-4 )\\
STAT 319 31 -2 632444 192625 632323 191809 1828 # 131  mín frá ( 319-32-1 )\\
STAT 319 1 -2 632174 192657 631980 191890 1336 # 109  mín frá ( 319-31-2 )\\
STAT 319 11 -2 632067 191362 632040 190462 788 # 100  mín frá ( 319-1-2 )\\
STAT 318 11 -1 632058 185943 632097 185050 7127 # 93  mín frá ( 319-11-2 )\\
STAT 318 2 -2 632396 182901 632495 182035 5156 # 130  mín frá ( 318-11-1 )\\
STAT 317 11 -1 632805 175313 632505 174710 2760 # 153  mín frá ( 318-2-2 )\\
STAT 317 1 -2 631467 173228 631584 172368 2506 # 155  mín frá ( 317-11-1 )\\
STAT 317 12 -2 631512 172098 631695 171264 2108 # 103  mín frá ( 317-1-2 )\\
STAT 367 11 -4 633073 171482 633335 170814 1186 # 163  mín frá ( 317-12-2 )\\
STAT 367 12 -4 633368 170742 633698 171278 1221 # 98  mín frá ( 367-11-4 )\\
STAT 366 11 -3 633282 165803 633175 164954 3025 # 128  mín frá ( 367-12-4 )\\
STAT 366 12 -4 633000 161482 632991 160627 963 # 172  mín frá ( 366-11-3 )\\
STAT 316 11 -2 632505 160975 632496 161893 1807 # 111  mín frá ( 366-12-4 )\\
STAT 316 1 -2 632310 161479 632298 160603 2027 # 106  mín frá ( 316-11-2 )\\
STAT 315 1 -1 632742 154698 632901 153879 787 # 164  mín frá ( 316-1-2 )\\
STAT 365 2 -4 633711 152997 633383 152475 1918 # 204  mín frá ( 315-1-1 )\\
STAT 365 1 -4 633401 151714 633394 150819 901 # 108  mín frá ( 365-2-4 )\\
STAT 365 11 -4 634002 151699 633983 150799 523 # 134  mín frá ( 365-1-4 )\\
STAT 364 11 -1 635545 145131 635140 145007 988 # 197  mín frá ( 365-11-4 )\\
STAT 364 2 -3 634467 144305 634067 143904 1933 # 121  mín frá ( 364-11-1 )\\
STAT 364 1 -2 634695 140898 634599 141341 712 # 297  mín frá ( 364-2-3 )\\
STAT 364 12 -2 635924 140318 635588 135862 629 # 170  mín frá ( 364-1-2 )\\
STAT 363 11 -1 635495 134444 635715 133684 300 # 124  mín frá ( 364-12-2 )\\
STAT 413 17 -3 640000 133513 640197 132713 338 # 108  mín frá ( 363-11-1 )\\
STAT 413 11 -4 640313 132688 640498 131878 212 # 99  mín frá ( 413-17-3 )\\
STAT 413 3 -4 640295 131290 640693 131398 880 # 129  mín frá ( 413-11-4 )\\
STAT 413 4 -4 640688 132403 641074 132700 450 # 133  mín frá ( 413-3-4 )\\
STAT 413 18 -3 640804 132998 640421 133282 520 # 103  mín frá ( 413-4-4 )\\
STAT 413 2 -4 640110 132517 640103 131578 1664 # 111  mín frá ( 413-18-3 )\\
STAT 413 1 -4 640219 131080 640506 130367 1238 # 105  mín frá ( 413-2-4 )\\
STAT 412 1 -3 640616 130106 640885 125466 459 # 105  mín frá ( 413-1-4 )\\
STAT 412 3 -3 640825 125457 641126 124861 677 # 109  mín frá ( 412-1-3 )\\
STAT 412 13 -3 641401 125085 641018 125382 1740 # 118  mín frá ( 412-3-3 )\\
STAT 413 16 -4 640976 130400 641381 130307 793 # 106  mín frá ( 412-13-3 )\\
STAT 412 11 -1 641498 124257 641656 123811 558 # 135  mín frá ( 413-16-4 )\\
STAT 412 5 -1 641819 123646 642030 122847 676 # 84  mín frá ( 412-11-1 )\\
STAT 412 12 -2 642117 122781 642492 122400 1344 # 100  mín frá ( 412-5-1 )\\
STAT 412 4 -1 642124 123886 641792 124407 2780 # 132  mín frá ( 412-12-2 )\\
STAT 412 2 -1 642099 124890 642377 125548 1062 # 110  mín frá ( 412-4-1 )\\
STAT 462 3 -3 643125 123453 643539 123522 697 # 277  mín frá ( 412-2-1 )\\
STAT 462 7 -3 643916 122991 644322 123003 1210 # 115  mín frá ( 462-3-3 )\\
STAT 462 6 -3 644714 123612 644332 124032 1695 # 125  mín frá ( 462-7-3 )\\
STAT 462 4 -3 643601 123483 643529 124434 1211 # 127  mín frá ( 462-6-3 )\\
STAT 462 5 -3 643590 124386 643424 125220 869 # 100  mín frá ( 462-4-3 )\\
STAT 462 17 -3 643347 125487 643060 124923 1155 # 91  mín frá ( 462-5-3 )\\
STAT 463 1 -4 643316 125856 643210 130736 2156 # 114  mín frá ( 462-17-3 )\\
STAT 413 12 -2 642502 130787 642304 131590 618 # 123  mín frá ( 463-1-4 )\\
STAT 413 6 -2 642217 132673 641909 132088 634 # 114  mín frá ( 413-12-2 )\\
STAT 413 13 -2 641989 132433 641807 133252 289 # 96  mín frá ( 413-6-2 )\\
STAT 413 5 -1 641779 133441 642058 134102 405 # 105  mín frá ( 413-13-2 )\\
STAT 413 7 -1 642173 133402 642373 133453 151 # 105  mín frá ( 413-5-1 )\\
STAT 413 14 -1 642364 134539 642290 134980 37 # 74  mín frá ( 413-7-1 )\\
STAT 413 15 -1 641995 134731 641601 134804 684 # 61  mín frá ( 413-14-1 )\\
STAT 414 1 -4 640953 142475 641146 142922 885 # 168  mín frá ( 413-15-1 )\\
STAT 414 3 -3 641212 143211 641617 143217 548 # 103  mín frá ( 414-1-4 )\\
STAT 414 31 -3 641555 144890 641199 145352 744 # 130  mín frá ( 414-3-3 )\\
STAT 414 11 -3 640511 144212 640304 145028 1179 # 138  mín frá ( 414-31-3 )\\
STAT 415 1 -4 641080 150817 640827 151546 630 # 138  mín frá ( 414-11-3 )\\
STAT 415 31 -3 640240 160441 635857 160726 905 # 178  mín frá ( 415-1-4 )\\
STAT 366 2 -1 634491 162754 634635 163607 2924 # 158  mín frá ( 415-31-3 )\\
STAT 365 35 -1 634860 155538 634524 155055 930 # 200  mín frá ( 366-2-1 )\\
STAT 366 1 -2 634503 162163 634890 162519 4965 # 162  mín frá ( 365-35-1 )\\
STAT 367 35 -2 634524 170481 634509 171398 13625 # 175  mín frá ( 366-1-2 )\\
